title,author,genre,status,release_day,views,subscribers,rating,chapter,chapter_length,comments,total_comments,likes,total_likes,date,user,comment_body,post_date,upvotes,downvotes,reply_count,scrape_date
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,130,105525,6291,2211694,214405,51786488,2021-01-19,RayDayPlay,I hope it's Selena. She needs some older gal/career guidance after this mess. Suho can wait. 😌,2020-12-15,5201,26,16,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,130,105525,6291,2211694,214405,51786488,2021-01-19,Caroline Grace,jugyeong honey please stop drinking so much 😥 I know breakups are rough but the way that your drinking habits are escalating like this is started to really worry us,2020-12-15,3155,9,8,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,130,105525,6291,2211694,214405,51786488,2021-01-19,>.< kawaii~boop >.<,anyone remember when jugyeoung said Suho should open his own restaurant...? 😏,2020-12-15,2537,9,12,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,130,105525,6291,2211694,214405,51786488,2021-01-19,bokchoy68,“I’m happy” BRB SOBBING FINALLY MY BABY HAS SOME PEACE 🥺🥺🥺,2020-12-15,2076,5,7,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,130,105525,6291,2211694,214405,51786488,2021-01-19,NadiyaLH,I low key want it to be Seojun going to all the places they used to be. I want them to reconnect in friendship with their mutual pain. I think now that he is successful in his dreams he understands why they aren't right for each other but lord do I want them to still be friends.,2020-12-15,1737,30,8,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,130,105525,6291,2211694,214405,51786488,2021-01-19,Reamargay ,"I hope it’s suho not even because I ship her with him, but because he has always been there for her and will always be there for her even though she’s crying over seojun",2020-12-15,900,30,7,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,130,105525,6291,2211694,214405,51786488,2021-01-19,tinkerbellbel,Looks like the shadow has a bucket hat. I think its seojun! We haven’t seen hows seojun after their break up. I think seojun is in pain too outside those cameras! I like it how they continue their lives respectively while battling with their own pains.,2020-12-15,802,6,8,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,130,105525,6291,2211694,214405,51786488,2021-01-19,Jenn Spivey,We all know Suho ain't the type of guy to make a move when she is so visibly upset. He probably just gonna let her vent and cook her a meal😂 Love our boy lol,2020-12-15,674,9,1,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,130,105525,6291,2211694,214405,51786488,2021-01-19,squishyvanillabean,"I wonder how Seojun is doing tbh. he may be rising in fame, but he is going through the break up as well... hope all turns well for both of them",2020-12-15,538,0,1,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,130,105525,6291,2211694,214405,51786488,2021-01-19,Danielle Marie Gode,This WEBTOON really be makin me tear up ,2020-12-15,411,3,1,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,130,105525,6291,2211694,214405,51786488,2021-01-19,Beansprout_art,"It's Seojun. He probably comes to this place often where everything started. Although I'm hoping it's Suho, he always comes in the nick of time to help her when she needs it most. ",2020-12-15,370,9,6,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,130,105525,6291,2211694,214405,51786488,2021-01-19,FlawedSmile,Anyone else aware that theres an ACTUAL drama out now on VIKI for this webtoon?!?!? It just came out and it's honestly so amazing!! the actors for it where all extremely fitting for the characters in the webtoon. IM IN LOVE!! Also congratulations to the author for turning a webtoon into a korean drama!!,2020-12-15,259,7,19,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,131,124003,10042,2211694,232524,51786488,2021-01-26,cat piss,bruh that guy looks like a walmart version of seojun,2020-12-22,258008,538,999,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,131,124003,10042,2211694,232524,51786488,2021-01-26,(╥﹏╥)  I SHIP IT,"I really want Jugyeong to end up with Suho, but she really needs time to get over her breakup with Seojun. She needs to start focusing on herself more 🥺 Edit: make sure to like the episode!!",2020-12-22,117078,2165,91,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,131,124003,10042,2211694,232524,51786488,2021-01-26,Macquia,"Please no, not another new guy. She’s finally taking steps to improve her life and take care of herself thanks to those women and the forums’ (for once lol) good advice. And being around Suho is a great idea since he cares so much for her health. No need to date right now, idc how handsome the guys are. I was sad to see her thinking weight loss from pain is good. She still has a long way to go. EDIT Yes I know it’s realistic she thinks this, no need to keep commenting that, please 🤗",2020-12-22,105848,351,63,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,131,124003,10042,2211694,232524,51786488,2021-01-26,Lia Sophia Wood,Korea has female safety support officers ?? We need that in the states!!! 💀🥺 ,2020-12-22,6215,4,35,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,131,124003,10042,2211694,232524,51786488,2021-01-26,Hopieehobi,"Oh god here we go again. I feel like jugyeong needs to reaLLY step away from the romance side. Girl, focus on yOURSELF!!",2020-12-22,3618,4,12,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,131,124003,10042,2211694,232524,51786488,2021-01-26,lunanova~,So a chick that looks like Jugyeong wants to date Seojun and a guy who looks like Seojun wants to date Jugyeong.... this has bad news written all over it,2020-12-22,3131,2,12,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,131,124003,10042,2211694,232524,51786488,2021-01-26,Dr. John A. Zoidberg,Suho's hot too 😣😣,2020-12-22,2301,56,18,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,131,124003,10042,2211694,232524,51786488,2021-01-26,Daddy Diane,"I know this will get lost in the comments but to anyone who reads this, please take care of yourself during a breakup. When I had my ~first heartbreak~ I really stopped caring about myself and lost 30 lbs. it took a long time to recover emotionally and physically. So when you’re in that pain, please eat and please hydrate",2020-12-22,2048,5,20,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,131,124003,10042,2211694,232524,51786488,2021-01-26,kokokitten,Problem: Jugyeong has lost too much weight. Solution: Suho is a chef. ,2020-12-23,1773,12,16,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,131,124003,10042,2211694,232524,51786488,2021-01-26,MisplacedDesi,"Honestly I’m really really glad that her internet community and two middle-aged ladies were there to support and comfort her. Its amazing how cathartic it can be to spill your troubles to a compassionate ear, even if they’re strangers. She’s learning about herself and working through her feelings without the input of other men. Good for you, Jugueong!",2020-12-22,1394,1,3,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,131,124003,10042,2211694,232524,51786488,2021-01-26,🖤Rexie.Hearts🖤,"I like that Suho noticed her ring was missing. instead of asking her about it, he did something to try to comfort her without making her dwell on it. 💖",2020-12-22,1094,9,12,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,131,124003,10042,2211694,232524,51786488,2021-01-26,morgan_jane_,this looks like a rebound 😭,2020-12-22,859,3,5,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,131,124003,10042,2211694,232524,51786488,2021-01-26,kibbuh,Okay fine. Go have your fling with Discount Seojun but you get back to Suho for a REAL relationship.,2020-12-22,839,51,11,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,131,124003,10042,2211694,232524,51786488,2021-01-26,Laura Luk,You know what's also hot? Self care! ,2020-12-24,665,1,9,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,131,124003,10042,2211694,232524,51786488,2021-01-26,Inkbl0t7,"In the middle I was overjoyed that she was finally taking care of herself and being healthy, just living life to the fullest. Having Suho around would be so good for her, she doesn’t need another guy! She doesn’t even need Suho to be her bf yet. She just needs to care about HERSELF AND ONLY HERSELF. THEN she can be with someone once she gets her mental state in order.",2020-12-22,544,2,4,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,132,116048,11530,2211694,211843,51786488,2021-02-02,Macquia,"I’m.. a bit put off. Sure the first guy was rude (& none of the dates were great), but why is she judging him for modifying his looks when she does the same? I’m really happy Dajeong’s boyfriend’s discharged. They seem to have a stable, loving relationship. I’m proud that Suho’s careful about relationships. Jugyeong could learn a lot from them, esp. that Suho’s amazing for far more than his looks. EDIT: To some replies, yes she does alter her photos, pls see Ep. 59 🤗",2020-12-29,150499,2183,457,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,132,116048,11530,2211694,211843,51786488,2021-02-02,Akari Cardona,Suho get your girl😭,2020-12-29,106753,1259,65,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,132,116048,11530,2211694,211843,51786488,2021-02-02,Anjelica Regino,Oh dang.... just when you think Suho’s ship sails.... BAM!! Another ships docks... and this ship seems SUSPECT🤔,2020-12-29,90430,358,51,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,132,116048,11530,2211694,211843,51786488,2021-02-02,alyssumhood123,She really went “he’s a catfish” when she’s the OG catfish,2020-12-29,10491,63,33,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,132,116048,11530,2211694,211843,51786488,2021-02-02,Sloths_Rock_My_Socks,I could see why Suho was so put off with her comment. She hasn’t truly learned how to be happy being on her own. He looked a little sad that she didn’t find her own happiness. Hopefully they will be happy together but only after they BOTH learn how to be happy on their own.,2020-12-29,6309,19,16,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,132,116048,11530,2211694,211843,51786488,2021-02-02,Hopieehobi,Omg I really don’t like how this is going now at all. Why does every episode ends with a guy? Jugyeong needs some serious character development ,2020-12-29,5985,27,20,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,132,116048,11530,2211694,211843,51786488,2021-02-02,HakunaYoTatas⭐,"Jugyeong is being mighty judgemental to someone who photoshops, considering her makeup routine is basically IRL photoshop. For someone who has struggled with self esteem and confidence as badly as Jugyeong, it honestly hurts my heart to see her being so shallow to these guys. Maybe the guys weren't the nicest, some of their comments were a little iffy, but she couldn't even give them a chance first? Jugyeong you have a lot of growing up to do before you should be in a serious relationship",2020-12-29,4854,48,50,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,132,116048,11530,2211694,211843,51786488,2021-02-02,dapperpopper,Why is Suho still attracted to her personality? Personally I think he deserves more — I’m happy to ship Jugyeong and Suho AFTER our girl grows tf up. ,2020-12-29,4389,26,29,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,132,116048,11530,2211694,211843,51786488,2021-02-02,Lost In Transition,Catfish? Sis you’ve been catfishing people since episode 1! 😭,2020-12-29,3580,19,19,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,132,116048,11530,2211694,211843,51786488,2021-02-02,Sneak100,Bruh who even is jugyeong at this point?? Can anyone tell me a single good character trait of hers at this point? She barely has any personality and this webtoon keeps sending the message that she can't be happy unless Suho or Seojun is there to save her. This webtoon doesn't even know what direction it wants to go in. Is it about self love and acceptance or not? Why is the main character 100+ episodes in and is treating people like she's been treated since the beginning??,2020-12-30,3163,18,37,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,132,116048,11530,2211694,211843,51786488,2021-02-02,Crimsxnstxr531,Just saying when suho and jugyeong get married they should open a comic book store and grow old together there,2020-12-29,2343,44,19,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,132,116048,11530,2211694,211843,51786488,2021-02-02,WebtoonMama😼,"I know Jugyeong has been feeling low and had made a mature decision regarding Sejoun, but her comments and thoughts during this episode... were as low as she’s been feeling. Between judging the first guy on his make-up free looks to telling Suho he was going to be a “40 year old virgin”... just no. Back the negativity train up, center yourself and heal, and then see what happens. 🤷🏼‍♀️",2020-12-29,2242,13,15,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,132,116048,11530,2211694,211843,51786488,2021-02-02,UsagiDreamsOG,"Sooo I really don’t like Jugyeong this episode. She comes across as shallow and judgy which is pretty hypocritical given how she looks without makeup. I don’t like the blind date guys either, but she’s the MC & well, aside from her makeup skills developing, we’re still not seeing *real* development with her. She’s in her 20s now & still acts like a high schooler. Also come to the conclusion that Suho & Seojun are both too good for her. She needs to be single for a loooong time.",2020-12-29,1780,9,14,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,132,116048,11530,2211694,211843,51786488,2021-02-02,_Creami_Chez,"I’m so upset with her. The first guy only used a bit of photoshop and she judges him horribly, yet she uses photoshop as well as doesn’t even look like herself at all. She doesn’t try to fix her acne and she just piles on makeup, but when this cute guy who doesn’t even look that bad is kind to her she judges him? She needs to work on that...",2020-12-29,1352,12,19,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,132,116048,11530,2211694,211843,51786488,2021-02-02,Allxyza,STOP PUTTING TOO MANY GUYS IN THIS WEBTOON DAMN 😭 SUHO AND SEOJUN IS ENOUGH ,2020-12-29,1177,9,8,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,133,141888,12305,2211694,216909,51786488,2021-02-09,Jasiah Valentine,"Hyeonwoo An....was it? You seem nice and all, but I've waited all 2020 for these two to get together so watch it buddy 😠👊🏼 Edit: Thank you all for liking and replying to my comment 🥺💗 I appreciate it!!",2021-01-05,189184,1411,266,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,133,141888,12305,2211694,216909,51786488,2021-02-09,lgtzp,its been enough time. suho needs to shoot his shot! ,2021-01-05,140528,742,57,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,133,141888,12305,2211694,216909,51786488,2021-02-09,Macquia,"“Success!” Hehe aww Suho, you can just tell her you made those cookies for her 🥰 He’s always such a sweetheart.",2021-01-05,114928,300,25,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,133,141888,12305,2211694,216909,51786488,2021-02-09,kristits ,SUHO. STOP. DROPPING STUFF. AND GET. YOUR SHIT. TOGETHER. AND WOO YOUR LADY LOVE. WITH YOUR DELICIOUS BAKED GOODS. YOU BEAUTIFUL MAN,2021-01-05,8279,33,29,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,133,141888,12305,2211694,216909,51786488,2021-02-09,~appleby~,Who else thinks Selena is going to knock some sense into both her baby brother and juju because she's just as sick and tired as us watching them go in circles?,2021-01-05,6356,6,15,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,133,141888,12305,2211694,216909,51786488,2021-02-09,lightseokie,"Suho, honey, it has been 132 episodes, i think it’s time for you to shine 😭🙏🏼",2021-01-05,3786,10,16,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,133,141888,12305,2211694,216909,51786488,2021-02-09,Rosie FL,"I’m a 41 year old mom of 3 teenage girls they all read this so I thought I would also to have something to talk about , now I’m so hooked I’m buying the episodes as soon as they are available! True Beauty is super addicting in a GREAT WAY ",2021-01-05,3666,22,57,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,133,141888,12305,2211694,216909,51786488,2021-02-09,Lexi Corcoran O'Mahony,Okay look can we please protect sweet cinnamon roll Suho because I hate how much he keeps getting knocked down! He’s so precious ,2021-01-05,2533,18,4,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,133,141888,12305,2211694,216909,51786488,2021-02-09,Sharon Roblero,"Suho we promise IT'S 👏NOT👏 WHAT 👏YOU👏 THINK, so GO AND GET YOUR GIRL",2021-01-05,2435,12,7,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,133,141888,12305,2211694,216909,51786488,2021-02-09,Pink Candies,"OH GOD THAT LOOK ON HIS FACE AT THE END RIPPED MY HEART IN HALF. More than the ship, Suho is probably the most important character to me in this series. I relate to him so much in the sense of battling depression, self loathing and survivor's guilt, especially feeling personally responsible for the death of a loved one(s)-- there were two for me on the same night. I know how it feels to be lonely and anti social at the same time, too feel love at such an intense capacity it hurts. #MakeSuhoHappy",2021-01-05,1946,12,16,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,133,141888,12305,2211694,216909,51786488,2021-02-09,EXOxoVIXX101,Wait hold on...is this guy someone Suho might know?! cause normally he wouldn’t react this way when seeing juju around a guy.  Normally he just leaves or becomes protective. NOT his dramatic. Maybe he’s shocked about the guy...,2021-01-05,1682,5,22,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,133,141888,12305,2211694,216909,51786488,2021-02-09,Beth Soriano,🤺🤺back Hyeonwoo🤺🤺back I say🤺🤺,2021-01-05,1271,22,11,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,133,141888,12305,2211694,216909,51786488,2021-02-09,Panda Senpai 017,Pick up the bag Suho 🙄 so dramatic LMFAO ,2021-01-05,1167,40,21,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,133,141888,12305,2211694,216909,51786488,2021-02-09,daniplox,How does she walk right by Suho? like HELLO DONT YOU SEE HIM,2021-01-05,848,4,7,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,133,141888,12305,2211694,216909,51786488,2021-02-09,Dejah Phillips,Flips table over. I CANNOT handle another love triangle. Friggin get it together Suho and ask her out!,2021-01-05,793,3,7,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,134,92642,9841,2211694,216468,51786488,2021-02-16,〒︿〒,IF SHE CHOOSES WALMART SUHO IM JUMPING OFF THIS CLIFF..HANGER,2021-01-12,188458,1596,460,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,134,92642,9841,2211694,216468,51786488,2021-02-16,( ‘༎ຶД༎ຶ`),SUHO TAKE UR GIRL BEFORE ITS TOO LATE I WANNA TRUST THIS GUY BUT I LOVE U MORE ,2021-01-12,128002,645,38,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,134,92642,9841,2211694,216468,51786488,2021-02-16,〒︿〒,okay we have to give this new guy ONE sympathy point for literally being the only respectful guy that she’s met in a long time. she deserves it. how about they both tag along 😄 or fight tell the death!😃 whichever ones quicker 😇,2021-01-12,108189,870,114,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,134,92642,9841,2211694,216468,51786488,2021-02-16,Christopher Lee,"I know those panels of Suho imagining Jugyeong with the new guy are drawn with comedic effects, but those feelings in reality really hurt a lot. Can Suho please just catch a break and have something happy for once.",2021-01-12,6167,16,18,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,134,92642,9841,2211694,216468,51786488,2021-02-16,Shirahina,I couldn’t imagine breaking up with someone then having to hear their song on the radio and see other people openly want him. I’d be crying in the club frfr,2021-01-12,4742,5,18,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,134,92642,9841,2211694,216468,51786488,2021-02-16,Dani Lang,SHE SAID SHE'S NOT READY TO MEET SOMEONE NEW! Suho isn't NEW! ❤😘😝😍,2021-01-12,3979,70,43,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,134,92642,9841,2211694,216468,51786488,2021-02-16,FrenchFryin',"Like ok I'm glad ""walmart Suho"" stood up for Jugyeong against the creepy guy but y'all can tell how much Suhos loves her and how safe she feels with him. SO SUHO GO SNATCH YOUR GIRL BEFORE ITS TOO LATE",2021-01-12,2370,43,10,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,134,92642,9841,2211694,216468,51786488,2021-02-16,bbridgetttt,ugh Suho's nightmare was so sad 😭😭 like it's going to be some crazy angst as he realizes the new guy is pretty decent thus far. ,2021-01-12,1681,14,5,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,134,92642,9841,2211694,216468,51786488,2021-02-16,Nicolette Martin,Suho get your love before Harry Potter gets her.... ,2021-01-12,1601,18,33,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,134,92642,9841,2211694,216468,51786488,2021-02-16,rainy_roses,I mean in 48 hrs you can plan 2 dates 🥴🥴,2021-01-12,1442,5,10,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,134,92642,9841,2211694,216468,51786488,2021-02-16,Beatriz Aires,"again, it REALLY bothers me the fact that Jugyeong can't really stand her ground and get rid of that guy. It's the second time she has to rely on a male character to be her ""savior"", instead of telling the guy to back off. Also, she didn't grow a single bit since her last relationship. She still hides away her true personality, witch is quite problematic at this point of the story",2021-01-13,1452,32,24,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,134,92642,9841,2211694,216468,51786488,2021-02-16,lizxlm,🚨 SUHO IS MAKING A MOVE 🚨 SUHO IS MAKING A MOVE 🚨 PLEASEEE LET OUR BABY BOY BE HAPPY,2021-01-12,1331,16,6,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,134,92642,9841,2211694,216468,51786488,2021-02-16,Lucifina Akuma,He pictured her getting married and being old and gray without confessing his feelings. 😂 I’m sorry but that was hilarious!!!! Poor Suho. Guy deserves a break. Hope he gets the courage to really ask her out and not just a “hang out.” But our girl does need time to recover from her broken heart too.,2021-01-12,892,3,5,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,134,92642,9841,2211694,216468,51786488,2021-02-16,cloudsandcoffee,The triangle begins anew.,2021-01-12,699,2,13,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,134,92642,9841,2211694,216468,51786488,2021-02-16,King Grisel Trolland,I wonder when we will see Seojun again ,2021-01-12,683,9,12,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,135,128977,10899,2211694,224313,51786488,2021-02-23,Macquia,"HIS FACE WHEN SHE SAID SHE’D GO WITH HIM 🥰 I just love how she’s comfortable enough to dress and look casual around him. She seems like her real self with him, she can enjoy the things she truly likes. He’s such a great friend and hanging out with him makes sense. Suho is so healthy for her self-worth. I hope she can love herself enough to where she can give him love in return.",2021-01-19,179272,293,65,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,135,128977,10899,2211694,224313,51786488,2021-02-23,Faith Baby,"he likes her for who she is. that's all there is to say.  edit: **vibrate** ""you got top comment""... 'overwhelmed Suho' face",2021-01-19,114173,370,43,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,135,128977,10899,2211694,224313,51786488,2021-02-23,Scarlett0821,ahhh! finally Suho making a move,2021-01-19,105040,406,30,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,135,128977,10899,2211694,224313,51786488,2021-02-23,Blazing_Infires,"Him telling her to not pick up the phone is not him being jealous and ""trying to make a move"". This is just Suho knowing she isn't ready yet. She is still in so much pain, and looked as if she wanted to be swallowed hole by the ground when she saw it was the man she is missing. Take your time to grieve the relationship, queen! Suho, please be patient. Be the support she needs with your friendship 💜",2021-01-19,9941,57,28,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,135,128977,10899,2211694,224313,51786488,2021-02-23,YukiRissa,Suho sees her true beauty. ,2021-01-19,5763,30,12,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,135,128977,10899,2211694,224313,51786488,2021-02-23,BadHobiHabits,Suho in the Drama:😐🧍🏻‍♂️Suho in the WEBTOON: 🥰🕺🏻,2021-01-19,5123,36,48,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,135,128977,10899,2211694,224313,51786488,2021-02-23,JamJustG22,"Okay, so I know Seojun fans are gonna be like “You just want her to be with Suho 🤬” and while this is true, think about it. Has she EVER talked to Seojun about comics or movies ? Has he ever said he wanted to hang out with her and she didn’t get dressed up ?? Things to think about👀🤔",2021-01-19,4129,121,61,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,135,128977,10899,2211694,224313,51786488,2021-02-23,lizxlm,Waiting for jugyeong to fall in love with suho be like:🧍‍♀️,2021-01-19,3182,47,16,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,135,128977,10899,2211694,224313,51786488,2021-02-23,dapperpopper,"I was always neutral towards Suho v Seojun bc I’ve always felt they were opposites in a lot of ways while also being genuinely kind, generous, good men who loved her. This episode really showed me that Suho is it for her. He’s making space in his life for her, and is in a place to offer her real support and companionship. She never really got that with Seo it always felt like she was his cheerleader and I didn’t rly see him push HER to be better. Suho is. They’re both equals and I’m hype :) ",2021-01-19,2780,30,13,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,135,128977,10899,2211694,224313,51786488,2021-02-23,Danielle Lemmon,And the gag is... Suho has always appreciated the real her 💕😭😭,2021-01-19,1935,18,7,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,135,128977,10899,2211694,224313,51786488,2021-02-23,pondscumbag,this is my favourite suho. the kdrama kinda plays him out to be a jealous obsessive freak. ,2021-01-19,1575,32,36,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,135,128977,10899,2211694,224313,51786488,2021-02-23,&times; Knight,I missed them being dorks together 🤗,2021-01-19,1451,8,5,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,135,128977,10899,2211694,224313,51786488,2021-02-23,Beansprout_art,That face Suho makes when he realizes that he was chosen.... IS EVERYTHING!!! I'm happy you got the courage to ask her. ,2021-01-19,1370,12,4,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,135,128977,10899,2211694,224313,51786488,2021-02-23,cityskyline4396,"I love how they can just be themselves with each other. I know she needs time to heal so I don't want her to rush into a romantic relationship with Suho, but being with someone that she doesn't have to pretend with will hopefully help her heal 🙏",2021-01-19,911,9,4,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,135,128977,10899,2211694,224313,51786488,2021-02-23,AlexJourdiii,he's a good friend for telling her not to pick up. Right now is really not the time for her to be talking to the literal cause of her heartbreak. She needs time to heal before she is able to confront this again. 🥺,2021-01-19,865,16,6,2023-01-06
True Beauty,Yaongyi,romance,ongoing,wednesday,959300000,7300000,9.49,136,142336,9731,2211694,212448,51786488,2021-03-02,Macquia,"I’m glad Jugyeong has friends like Suho and Sua in her corner. Poor Seojun. I really feel for him but I’m glad he heard what Sua said. He’s doing the right thing by moving on for his family and himself. I’m so mad that sexual harasser is back and spreading rumors, hopefully he steps on a lego.",2021-01-26,147392,309,288,2023-01-06
